continent,year,month,US_imports,US_exports,US_trade_deficit,US_ unemployment_rate,US_housing_price_index,number_of_covid_cases_US,number_of_covid_deaths,global_container_freight_index
Australia and Oceania,2020,Nov,1188.474506,2266.532516,1078.05801,6.7,310.16,4432394,41976,2443
Australia and Oceania,2020,Dec,1916.930359,2331.972754,415.042395,6.7,312.32,6373304,82375,3143
Australia and Oceania,2021,Jan,1322.47649,2004.250673,681.774183,6.4,315.03,6088193,97856,4087
Australia and Oceania,2021,Feb,1369.190288,2011.04828,641.857992,6.2,319.68,2342966,61920,4302
Australia and Oceania,2021,Mar,1340.30192,2961.186395,1620.884475,6,327.16,1795768,32013,4111
Australia and Oceania,2021,Apr,1398.646304,2617.413684,1218.76738,6,334.92,1844608,20769,4375
Australia and Oceania,2021,May,1298.360109,2890.5283,1592.168191,5.8,342.48,897760,16312,5165
Australia and Oceania,2021,Jun,1595.217907,2596.677867,1001.45996,5.9,348.93,392130,9505,6217
Australia and Oceania,2021,Jul,1514.698074,2678.826245,1164.128171,5.4,353.89,1378269,9450,8848
Australia and Oceania,2021,Aug,1694.266036,2730.326104,1036.060068,5.2,356.45,4245784,33309,10323
Australia and Oceania,2021,Sep,1502.565659,2537.67762,1035.111961,4.7,358.8,4101005,54479,10839
Australia and Oceania,2021,Oct,1671.920335,2863.458995,1191.53866,4.6,361.55,2433668,42996,10194
Australia and Oceania,2021,Nov,1584.309735,2511.540922,927.231187,4.2,361.59,2561250,30393,9353
Australia and Oceania,2021,Dec,1584.309235,2511.539722,927.230487,3.9,361.62,6340666,37560,9293
European Union,1997,Jan,11644.9,10608.3,-1036.6,5.3,116.63,0,0,
European Union,1997,Feb,11764.7,12064.8,300.1,5.2,116.92,0,0,
European Union,1997,Mar,13616.9,13551.2,-65.7,5.2,117.86,0,0,
European Union,1997,Apr,13577.4,12450.5,-1126.9,5.1,118.33,0,0,
European Union,1997,May,13528.9,12270.2,-1258.7,4.9,119.16,0,0,
European Union,1997,Jun,13183.1,11868.4,-1314.7,5,119.6,0,0,
European Union,1997,Jul,14865.8,10657.2,-4208.6,4.9,119.89,0,0,
European Union,1997,Aug,12521.8,11042,-1479.8,4.8,120.3,0,0,
European Union,1997,Sep,12894.2,11833.8,-1060.4,4.9,120.11,0,0,
European Union,1997,Oct,15134,12773.9,-2360.1,4.7,120.49,0,0,
European Union,1997,Nov,13311.3,11994.2,-1317.1,4.6,120.66,0,0,
European Union,1997,Dec,14853,12816.9,-2036.1,4.7,120.7,0,0,
European Union,1998,Jan,12883.4,12269.4,-614,4.6,120.87,0,0,
European Union,1998,Feb,12954.5,12840.7,-113.8,4.6,121.71,0,0,
European Union,1998,Mar,15970.6,14479.3,-1491.3,4.7,122.59,0,0,
European Union,1998,Apr,15144,12271.3,-2872.7,4.3,123.45,0,0,
European Union,1998,May,14374.4,12951,-1423.4,4.4,124.37,0,0,
European Union,1998,Jun,15502.9,12666.8,-2836.1,4.5,125.56,0,0,
European Union,1998,Jul,16224.6,11275.9,-4948.7,4.5,125.85,0,0,
European Union,1998,Aug,14233.6,12022.3,-2211.3,4.5,126.31,0,0,
European Union,1998,Sep,14563.5,12656.2,-1907.3,4.6,126.78,0,0,
European Union,1998,Oct,16813.6,13194.3,-3619.3,4.5,127.05,0,0,
European Union,1998,Nov,15689,12476.9,-3212.1,4.4,127.6,0,0,
European Union,1998,Dec,16195.7,12862.9,-3332.8,4.4,127.82,0,0,
European Union,1999,Jan,13700.7,12507.6,-1193.1,4.3,128.28,0,0,
European Union,1999,Feb,14788.6,12899.7,-1888.9,4.4,128.76,0,0,
European Union,1999,Mar,17131.3,14465.6,-2665.7,4.2,129.83,0,0,
European Union,1999,Apr,16129.8,13091.2,-3038.6,4.3,130.79,0,0,
European Union,1999,May,16035.2,12931.7,-3103.5,4.2,132.06,0,0,
European Union,1999,Jun,17217.8,12393.7,-4824.1,4.3,133.1,0,0,
European Union,1999,Jul,17873.4,11484.5,-6388.9,4.3,133.79,0,0,
European Union,1999,Aug,16577,12219.1,-4357.9,4.2,134.5,0,0,
European Union,1999,Sep,16117.9,12426.3,-3691.6,4.2,134.58,0,0,
European Union,1999,Oct,18074.2,13680.9,-4393.3,4.1,135.11,0,0,
European Union,1999,Nov,18522.2,13081.9,-5440.3,4.1,135.31,0,0,
European Union,1999,Dec,17884.8,13642.6,-4242.2,4,135.6,0,0,
European Union,2000,Jan,15771.3,12235.6,-3535.7,4,136.94,0,0,
European Union,2000,Feb,17227.4,13586.1,-3641.3,4.1,136.7,0,0,
European Union,2000,Mar,20757.7,14729.9,-6027.8,4,138.27,0,0,
European Union,2000,Apr,18285.4,13860.9,-4424.5,3.8,139.57,0,0,
European Union,2000,May,19341.8,14224.1,-5117.7,4,140.69,0,0,
European Union,2000,Jun,18583.1,14220.4,-4362.7,4,142.11,0,0,
European Union,2000,Jul,18982.7,12235.6,-6747.1,4,142.83,0,0,
European Union,2000,Aug,18894.4,13858.3,-5036.1,4.1,143.27,0,0,
European Union,2000,Sep,18550.5,14482,-4068.5,3.9,143.87,0,0,
European Union,2000,Oct,20953.3,14559.1,-6394.2,3.9,144.33,0,0,
European Union,2000,Nov,20532.8,14604.6,-5928.2,3.9,144.79,0,0,
European Union,2000,Dec,19020.4,15584.5,-3435.9,3.9,145.24,0,0,
European Union,2001,Jan,19413.6,13908.7,-5504.9,4.2,145.85,0,0,
European Union,2001,Feb,18491.1,14794,-3697.1,4.2,146.8,0,0,
European Union,2001,Mar,20720.2,15690,-5030.2,4.3,148.13,0,0,
European Union,2001,Apr,19677.4,13949,-5728.4,4.4,149.4,0,0,
European Union,2001,May,19596.3,14427.2,-5169.1,4.3,150.63,0,0,
European Union,2001,Jun,18334.9,13996.9,-4338,4.5,151.88,0,0,
European Union,2001,Jul,20129,11531.9,-8597.1,4.6,152.74,0,0,
European Union,2001,Aug,18010.5,12844.9,-5165.6,4.9,153.31,0,0,
European Union,2001,Sep,15676.7,12250.4,-3426.3,5,153.85,0,0,
European Union,2001,Oct,20810.4,13317.2,-7493.2,5.3,154.43,0,0,
European Union,2001,Nov,18664.4,12399.8,-6264.6,5.5,154.4,0,0,
European Union,2001,Dec,17043.7,12821,-4222.7,5.7,154.93,0,0,
European Union,2002,Jan,16444.7,11619.6,-4825.1,5.7,155.46,0,0,
European Union,2002,Feb,17043.8,12381.6,-4662.2,5.7,156.36,0,0,
European Union,2002,Mar,19295.3,13604.1,-5691.2,5.7,157.9,0,0,
European Union,2002,Apr,19730.8,12360.7,-7370.1,5.9,159.2,0,0,
European Union,2002,May,19423.5,12215.8,-7207.7,5.8,160.93,0,0,
European Union,2002,Jun,18696.7,12146.4,-6550.3,5.8,162.49,0,0,
European Union,2002,Jul,21471.8,10748.3,-10723.5,5.8,163.57,0,0,
European Union,2002,Aug,18790.5,11975.6,-6814.9,5.7,164.47,0,0,
European Union,2002,Sep,18190,11790.4,-6399.6,5.7,165.17,0,0,
European Union,2002,Oct,21443,13258.2,-8184.8,5.7,165.94,0,0,
European Union,2002,Nov,20511.7,12703,-7808.7,5.9,166.29,0,0,
European Union,2002,Dec,21271.6,11817.5,-9454.1,6,166.97,0,0,
European Union,2003,Jan,18656,12073.1,-6582.9,5.8,167.51,0,0,
European Union,2003,Feb,18766.7,12338.4,-6428.3,5.9,168.62,0,0,
European Union,2003,Mar,22053.6,14267.9,-7785.7,5.9,169.78,0,0,
European Union,2003,Apr,21144.4,13214.8,-7929.6,6,171.36,0,0,
European Union,2003,May,20815.2,12961.3,-7853.9,6.1,173.05,0,0,
European Union,2003,Jun,21285.9,12935.7,-8350.2,6.3,174.46,0,0,
European Union,2003,Jul,22315.9,11834.3,-10481.6,6.2,175.81,0,0,
European Union,2003,Aug,19278.8,12200.9,-7077.9,6.1,176.94,0,0,
European Union,2003,Sep,20451.9,12394.1,-8057.8,6.1,178.04,0,0,
European Union,2003,Oct,23100.2,13911.5,-9188.7,6,178.63,0,0,
European Union,2003,Nov,21602.3,13975.7,-7626.6,5.8,179.39,0,0,
European Union,2003,Dec,23570.8,13062.4,-10508.4,5.7,180.26,0,0,
European Union,2004,Jan,19117.095,12703.9,-6413.195,5.7,180.77,0,0,
European Union,2004,Feb,21879.6,13917.5,-7962.1,5.6,182.32,0,0,
European Union,2004,Mar,25653.899,16052.7,-9601.199,5.8,184.32,0,0,
European Union,2004,Apr,24408.431,14743.8,-9664.631,5.6,186.51,0,0,
European Union,2004,May,23337.897,14825.5,-8512.397,5.6,189.16,0,0,
European Union,2004,Jun,24142.118,13827.1,-10315.018,5.6,191.73,0,0,
European Union,2004,Jul,23571.972,12988.84,-10583.132,5.5,193.33,0,0,
European Union,2004,Aug,22823.221,13467,-9356.221,5.4,194.62,0,0,
European Union,2004,Sep,21877.954,14077.2,-7800.754,5.4,195.7,0,0,
European Union,2004,Oct,24537.226,15171.8,-9365.426,5.5,196.61,0,0,
European Union,2004,Nov,25162.004,14301.2,-10860.804,5.4,197.64,0,0,
European Union,2004,Dec,25447.207,15153.1,-10294.107,5.4,198.63,0,0,
European Union,2005,Jan,21997.6,13982.1,-8015.5,5.3,199.26,0,0,
European Union,2005,Feb,23647.06,14893,-8754.06,5.4,201.03,0,0,
European Union,2005,Mar,26257.64,16834.2,-9423.44,5.2,203.88,0,0,
European Union,2005,Apr,25706.28,16300.5,-9405.78,5.2,206.49,0,0,
European Union,2005,May,26691.3,16037,-10654.3,5.1,209.21,0,0,
European Union,2005,Jun,26425.8,15586.7,-10839.1,5,211.77,0,0,
European Union,2005,Jul,26425.8,14272.8,-12153,5,213.8,0,0,
European Union,2005,Aug,25534.3,14459.9,-11074.4,4.9,215.23,0,0,
European Union,2005,Sep,24951.4,14684.2,-10267.2,5,216.6,0,0,
European Union,2005,Oct,27799.9,15838.5,-11961.4,5,217.15,0,0,
European Union,2005,Nov,27795.4,15978.8,-11816.6,5,217.71,0,0,
European Union,2005,Dec,26395.5,16298.2,-10097.3,4.9,218.11,0,0,
European Union,2006,Jan,24878.4,15035.4,-9843,4.7,218.61,0,0,
European Union,2006,Feb,24114,15966.5,-8147.5,4.8,219.59,0,0,
European Union,2006,Mar,29297.6,18824.7,-10472.9,4.7,221.24,0,0,
European Union,2006,Apr,27054.7,17374,-9680.7,4.7,222.66,0,0,
European Union,2006,May,29601.5,18145.3,-11456.2,4.6,224.42,0,0,
European Union,2006,Jun,28397.9,19028.5,-9369.4,4.6,225.23,0,0,
European Union,2006,Jul,28875.3,15865.6,-13009.7,4.7,224.95,0,0,
European Union,2006,Aug,28457.7,17415.4,-11042.3,4.7,225.47,0,0,
European Union,2006,Sep,25538.9,18274.1,-7264.8,4.5,224.66,0,0,
European Union,2006,Oct,28222.8,18763.9,-9458.9,4.4,224.27,0,0,
European Union,2006,Nov,28399.5,18577.1,-9822.4,4.5,223.97,0,0,
European Union,2006,Dec,27643.4,18616.4,-9027,4.4,223.02,0,0,
European Union,2007,Jan,26094.34069,19237.50633,-6856.83436,4.6,222.91,0,0,
European Union,2007,Feb,25379.17465,18811.20423,-6567.97042,4.5,223.59,0,0,
European Union,2007,Mar,31283.5644,22717.8198,-8565.7446,4.4,225.32,0,0,
European Union,2007,Apr,29325.26245,19819.03356,-9506.22889,4.5,226.5,0,0,
European Union,2007,May,29714.40768,20837.1031,-8877.30458,4.4,226.77,0,0,
European Union,2007,Jun,30372.47414,20515.69474,-9856.7794,4.6,226.72,0,0,
European Union,2007,Jul,31395.51189,18695.41688,-12700.09501,4.7,225.44,0,0,
European Union,2007,Aug,30192.76232,20125.88107,-10066.88125,4.6,224.22,0,0,
European Union,2007,Sep,27175.241,20445.45624,-6729.78476,4.7,222.51,0,0,
European Union,2007,Oct,33776.75867,21552.56851,-12224.19016,4.7,220.12,0,0,
European Union,2007,Nov,31182.36034,20734.9947,-10447.36564,4.7,217.61,0,0,
European Union,2007,Dec,28517.40408,20673.22446,-7844.17962,5,215.35,0,0,
European Union,2008,Jan,27757.79818,21151.38215,-6606.41603,5,212.62,0,0,
European Union,2008,Feb,30472.96132,23431.00935,-7041.95197,4.9,211.87,0,0,
European Union,2008,Mar,31692.06161,23594.56067,-8097.50094,5.1,210.78,0,0,
European Union,2008,Apr,32752.32345,23664.39597,-9087.92748,5,209.71,0,0,
European Union,2008,May,32658.05906,23797.26435,-8860.79471,5.4,208.8,0,0,
European Union,2008,Jun,33387.51657,24834.10604,-8553.41053,5.6,208.32,0,0,
European Union,2008,Jul,34822.82205,23664.17742,-11158.64463,5.8,206.24,0,0,
European Union,2008,Aug,29706.63838,23597.5923,-6109.04608,6.1,203.88,0,0,
European Union,2008,Sep,29150.30114,20826.33171,-8323.96943,6.1,201.25,0,0,
European Union,2008,Oct,32068.20523,22861.50965,-9206.69558,6.5,199.1,0,0,
European Union,2008,Nov,26550.00149,20658.92846,-5891.07303,6.8,194.7,0,0,
European Union,2008,Dec,26598.75941,19728.82746,-6869.93195,7.3,192.95,0,0,
European Union,2009,Jan,21187.93074,17666.98748,-3520.94326,7.8,193.61,0,0,
European Union,2009,Feb,21978.44769,18678.81587,-3299.63182,8.3,194.34,0,0,
European Union,2009,Mar,24116.07099,19834.15577,-4281.91522,8.7,192.71,0,0,
European Union,2009,Apr,23216.88779,17764.03038,-5452.85741,9,192.84,0,0,
European Union,2009,May,20748.75764,17915.52191,-2833.23573,9.4,194.22,0,0,
European Union,2009,Jun,23136.8198,18671.62109,-4465.19871,9.5,195,0,0,
European Union,2009,Jul,25180.3026,17089.07542,-8091.22718,9.5,194.31,0,0,
European Union,2009,Aug,22371.78776,16652.4659,-5719.32186,9.6,193.65,0,0,
European Union,2009,Sep,23529.03036,18055.91658,-5473.11378,9.8,192.58,0,0,
European Union,2009,Oct,25691.62173,20591.1752,-5100.44653,10,192.47,0,0,
European Union,2009,Nov,25270.80749,18708.03043,-6562.77706,9.9,192.29,0,0,
European Union,2009,Dec,25372.38215,18971.54976,-6400.83239,9.9,189,0,0,
European Union,2010,Jan,21293.22372,18550.49763,-2742.72609,9.8,188.07,0,0,
European Union,2010,Feb,23124.56633,17851.65269,-5272.91364,9.8,187.6,0,0,
European Union,2010,Mar,28264.09602,20956.32417,-7307.77185,9.9,188.16,0,0,
European Union,2010,Apr,24771.26173,18949.87842,-5821.38331,9.9,189.9,0,0,
European Union,2010,May,25738.82342,19431.3163,-6307.50712,9.6,191.57,0,0,
European Union,2010,Jun,27709.51171,20334.69312,-7374.81859,9.4,190.62,0,0,
European Union,2010,Jul,28484.63932,18784.60928,-9700.03004,9.4,189.45,0,0,
European Union,2010,Aug,27552.76853,19356.40172,-8196.36681,9.5,188.66,0,0,
European Union,2010,Sep,26630.29151,20308.37294,-6321.91857,9.5,186.03,0,0,
European Union,2010,Oct,28697.70824,21831.25831,-6866.44993,9.4,185.71,0,0,
European Union,2010,Nov,28213.3538,20992.74469,-7220.60911,9.8,184.42,0,0,
European Union,2010,Dec,28783.57823,22243.21085,-6540.36738,9.3,181.6,0,0,
European Union,2011,Jan,26134.28747,20214.64477,-5919.6427,9.1,179.52,0,0,
European Union,2011,Feb,26833.39687,19906.24988,-6927.14699,9,178.07,0,0,
European Union,2011,Mar,33504.64923,24387.91584,-9116.73339,9,176.99,0,0,
European Union,2011,Apr,31133.76322,23446.59186,-7687.17136,9.1,178.97,0,0,
European Union,2011,May,31676.94593,22720.19191,-8956.75402,9,180.27,0,0,
European Union,2011,Jun,32344.57776,23324.49217,-9020.08559,9.1,181.88,0,0,
European Union,2011,Jul,30174.65817,21405.88617,-8768.772,9,182.16,0,0,
European Union,2011,Aug,31368.80841,22366.11386,-9002.69455,9,181.02,0,0,
European Union,2011,Sep,29528.95471,23188.01441,-6340.9403,9,181.22,0,0,
European Union,2011,Oct,31525.19566,23353.84912,-8171.34654,8.8,179.49,0,0,
European Union,2011,Nov,31741.91054,22003.89657,-9738.01397,8.6,179.7,0,0,
European Union,2011,Dec,32496.78326,22750.83741,-9745.94585,8.5,178.76,0,0,
European Union,2012,Jan,29591.82312,21096.97751,-8494.84561,8.3,176.95,0,0,
European Union,2012,Feb,28539.36161,22540.05039,-5999.31122,8.3,177.43,0,0,
European Union,2012,Mar,34910.02185,25209.86703,-9700.15482,8.2,180.12,0,0,
European Union,2012,Apr,31285.83445,22360.97473,-8924.85972,8.2,182.65,0,0,
European Union,2012,May,33452.22939,22855.20946,-10597.01993,8.2,185.61,0,0,
European Union,2012,Jun,31454.95466,23210.0156,-8244.93906,8.2,187.52,0,0,
European Union,2012,Jul,33343.96549,20608.11303,-12735.85246,8.2,187.81,0,0,
European Union,2012,Aug,33040.79177,21479.15914,-11561.63263,8.1,188.22,0,0,
European Union,2012,Sep,29522.72035,21338.1322,-8184.58815,7.8,188.04,0,0,
European Union,2012,Oct,32520.75768,21685.66077,-10835.09691,7.8,188.07,0,0,
European Union,2012,Nov,33649.15339,21365.15661,-12283.99678,7.7,188.26,0,0,
European Union,2012,Dec,30443.74931,21623.19108,-8820.55823,7.9,187.76,0,0,
European Union,2013,Jan,28540.26138,20251.00159,-8289.25979,8,187.95,0,0,
European Union,2013,Feb,29134.51527,20151.09584,-8983.41943,7.7,189.22,0,0,
European Union,2013,Mar,33383.52305,23003.51718,-10380.00587,7.5,192.61,0,0,
European Union,2013,Apr,33297.75439,21027.44679,-12270.3076,7.6,195.26,0,0,
European Union,2013,May,33145.66085,22465.21214,-10680.44871,7.5,198.8,0,0,
European Union,2013,Jun,30297.61952,22795.59618,-7502.02334,7.5,201.28,0,0,
European Union,2013,Jul,34816.92518,20893.60712,-13923.31806,7.3,202.32,0,0,
European Union,2013,Aug,31286.38531,21967.20341,-9319.1819,7.2,201.9,0,0,
European Union,2013,Sep,31394.70575,22716.69579,-8678.00996,7.2,201.89,0,0,
European Union,2013,Oct,37074.10573,23287.5759,-13786.52983,7.2,201.28,0,0,
European Union,2013,Nov,33064.02373,22732.41735,-10331.60638,6.9,200.71,0,0,
European Union,2013,Dec,32074.88973,20803.96381,-11270.92592,6.7,200.49,0,0,
European Union,2014,Jan,30584.31129,21552.85804,-9031.45325,6.6,200.12,0,0,
European Union,2014,Feb,29793.69183,20908.3925,-8885.29933,6.7,201.06,0,0,
European Union,2014,Mar,36796.91218,24580.0233,-12216.88888,6.7,203.62,0,0,
European Union,2014,Apr,37432.68542,23394.2977,-14038.38772,6.2,205.79,0,0,
European Union,2014,May,37041.951,24218.54504,-12823.40596,6.3,208.13,0,0,
European Union,2014,Jun,36075.81345,24655.67192,-11420.14153,6.1,210.51,0,0,
European Union,2014,Jul,37033.4089,23357.95663,-13675.45227,6.2,211.22,0,0,
European Union,2014,Aug,34770.04049,23589.19769,-11180.8428,6.1,210.81,0,0,
European Union,2014,Sep,34088.85946,22012.83425,-12076.02521,5.9,209.96,0,0,
European Union,2014,Oct,36883.10787,23869.34107,-13013.7668,5.7,210,0,0,
European Union,2014,Nov,34267.0832,22006.26958,-12260.81362,5.8,210.26,0,0,
European Union,2014,Dec,35840.97273,22129.02311,-13711.94962,5.6,210.29,0,0,
European Union,2015,Jan,32112.6506,22144.44004,-9968.21056,5.7,209.34,0,0,
European Union,2015,Feb,31799.01307,22154.5218,-9644.49127,5.5,211.29,0,0,
European Union,2015,Mar,37050.07253,24132.18918,-12917.88335,5.4,214.01,0,0,
European Union,2015,Apr,37249.62107,23560.68434,-13688.93673,5.4,216.22,0,0,
European Union,2015,May,36284.17888,23385.05599,-12899.12289,5.6,219.39,0,0,
European Union,2015,Jun,37574.90649,22969.48782,-14605.41867,5.3,221.41,0,0,
European Union,2015,Jul,37142.47861,21584.31348,-15558.16513,5.2,222.3,0,0,
European Union,2015,Aug,34863.25741,21086.77704,-13776.48037,5.1,221.62,0,0,
European Union,2015,Sep,34704.86337,22804.66927,-11900.1941,5,221.6,0,0,
European Union,2015,Oct,37894.65846,24280.93556,-13613.7229,5,221.53,0,0,
European Union,2015,Nov,35655.73947,22042.35815,-13613.38132,5.1,221.93,0,0,
European Union,2015,Dec,35478.82825,21765.75536,-13713.07289,5,221.58,0,0,
European Union,2016,Jan,29270.91232,20374.829,-8896.08332,4.8,221.52,0,0,
European Union,2016,Feb,32396.29744,22547.50755,-9848.78989,4.9,222.25,0,0,
European Union,2016,Mar,37563.96227,24531.81628,-13032.14599,5,226.07,0,0,
European Union,2016,Apr,34996.09408,22988.30463,-12007.78945,5.1,228.59,0,0,
European Union,2016,May,35520.03724,22046.38002,-13473.65722,4.8,231.41,0,0,
European Union,2016,Jun,36692.06204,23873.65854,-12818.4035,4.9,233.67,0,0,
European Union,2016,Jul,33882.38311,21438.45089,-12443.93222,4.8,234.68,0,0,
European Union,2016,Aug,35724.8174,21836.88298,-13887.93442,4.9,234.6,0,0,
European Union,2016,Sep,33481.97552,23207.86726,-10274.10826,5,234.77,0,0,
European Union,2016,Oct,36040.89691,22985.56069,-13055.33622,4.9,234.73,0,0,
European Union,2016,Nov,35582.83196,20793.374,-14789.45796,4.7,235.15,0,0,
European Union,2016,Dec,35179.16275,23025.50946,-12153.65329,4.7,235.25,0,0,
European Union,2017,Jan,32652.33647,21220.50769,-11431.82878,4.7,234.28,0,0,
European Union,2017,Feb,32380.26474,22888.10914,-9492.1556,4.6,236.36,0,0,
European Union,2017,Mar,36888.87666,25794.61494,-11094.26172,4.4,240.02,0,0,
European Union,2017,Apr,35425.58937,22879.60173,-12545.98764,4.4,243.33,0,0,
European Union,2017,May,36493.46883,23760.22081,-12733.24802,4.4,246.13,0,0,
European Union,2017,Jun,36218.92624,23658.40187,-12560.52437,4.3,247.87,0,0,
European Union,2017,Jul,34958.35804,21468.60666,-13489.75138,4.3,248.97,0,0,
European Union,2017,Aug,35760.77822,23382.26776,-12378.51046,4.4,249.74,0,0,
European Union,2017,Sep,35663.50249,24281.43641,-11382.06608,4.3,249.49,0,0,
European Union,2017,Oct,39409.3878,25611.11909,-13798.26871,4.2,249.39,0,0,
European Union,2017,Nov,38353.75489,23536.04083,-14817.71406,4.2,250.28,0,0,
European Union,2017,Dec,40660.48561,24809.66889,-15850.81672,4.1,249.92,0,0,
European Union,2018,Jan,36893.78769,23420.61856,-13473.16913,4,250.98,0,0,
European Union,2018,Feb,36940.00556,24934.74244,-12005.26312,4.1,253.74,0,0,
European Union,2018,Mar,41768.81634,30005.25482,-11763.56152,4,256.61,0,0,
European Union,2018,Apr,41433.00341,26824.92595,-14608.07746,4,258.85,0,0,
European Union,2018,May,40989.58598,28006.24081,-12983.34517,3.8,261.88,0,0,
European Union,2018,Jun,39990.02054,28154.83736,-11835.18318,4,263.56,0,0,
European Union,2018,Jul,41672.27908,23916.22831,-17756.05077,3.8,264.4,0,0,
European Union,2018,Aug,41152.34678,25633.94234,-15518.40444,3.8,264.84,0,0,
European Union,2018,Sep,37651.73364,27053.25719,-10598.47645,3.7,264.13,0,0,
European Union,2018,Oct,45472.76722,28001.46434,-17471.30288,3.8,263.95,0,0,
European Union,2018,Nov,41937.92272,26828.06338,-15109.85934,3.8,264.64,0,0,
European Union,2018,Dec,40992.29508,25710.34444,-15281.95064,3.9,263.77,0,0,
European Union,2019,Jan,39370.81853,27717.0944,-11653.72413,4,264.58,0,0,1324
European Union,2019,Feb,37750.30289,28471.58768,-9278.71521,3.8,266.36,0,0,1324
European Union,2019,Mar,44754.08206,30576.91915,-14177.16291,3.8,269.34,0,0,1324
European Union,2019,Apr,45226.80531,27258.78829,-17968.01702,3.6,272.38,0,0,1324
European Union,2019,May,45458.88097,28239.81688,-17219.06409,3.6,275.21,0,0,1324
European Union,2019,Jun,41406.47533,27464.91974,-13941.55559,3.6,276.47,0,0,1324
European Union,2019,Jul,45923.81008,25816.09658,-20107.7135,3.7,277.43,0,0,1342
European Union,2019,Aug,43173.04184,27902.1643,-15270.87754,3.7,277.48,0,0,1350
European Union,2019,Sep,41545.80325,27718.1239,-13827.67935,3.5,278.17,0,0,1279
European Union,2019,Oct,46748.91248,30168.64127,-16580.27121,3.6,278.27,0,0,1238
European Union,2019,Nov,41207.7504,28234.97041,-12972.77999,3.6,278.71,0,0,1290
European Union,2019,Dec,42512.42576,26918.23542,-15594.19034,3.6,279.34,0,0,1446
European Union,2020,Jan,35034.31726,21521.82375,-13512.49351,3.5,280.38,4,0,1514
European Union,2020,Feb,32834.86017,22515.75458,-10319.10559,3.5,283.64,66,2,1331
European Union,2020,Mar,41637.7196,23701.18422,-17936.53538,4.4,286.34,212592,4947,1400
European Union,2020,Apr,31484.72882,15746.39062,-15738.3382,14.7,288.64,878237,60329,1439
European Union,2020,May,27176.75003,15454.08576,-11722.66427,13.2,289.54,743386,41797,1459
European Union,2020,Jun,30327.90204,16246.07402,-14081.82802,11,293.23,860959,20649,1785
European Union,2020,Jul,34116.33815,18411.44183,-15704.89632,10.2,296.61,1940971,30604,1762
European Union,2020,Aug,34153.77001,18549.51391,-15604.2561,8.4,300.72,1478495,30610,1946
European Union,2020,Sep,35676.5187,19676.04295,-16000.47575,7.9,304.59,1220261,21822,2247
European Union,2020,Oct,36849.51694,20642.02678,-16207.49016,6.9,307.83,1935667,24008,2231
European Union,2020,Nov,36717.68305,19453.56811,-17264.11494,6.7,310.16,4432394,41976,2443
European Union,2020,Dec,39463.32881,19305.13191,-20158.1969,6.7,312.32,6373304,82375,3143
European Union,2021,Jan,35716.89513,19370.08404,-16346.81109,6.4,315.03,6088193,97856,4087
European Union,2021,Feb,35747.15019,20007.37831,-15739.77188,6.2,319.68,2342966,61920,4302
European Union,2021,Mar,40653.20171,22106.36681,-18546.8349,6,327.16,1795768,32013,4111
European Union,2021,Apr,40438.29308,22521.27621,-17917.01687,6,334.92,1844608,20769,4375
European Union,2021,May,39910.4309,22310.9579,-17599.473,5.8,342.48,897760,16312,5165
European Union,2021,Jun,43289.79662,23232.78156,-20057.01506,5.9,348.93,392130,9505,6217
European Union,2021,Jul,42404.12626,21575.85385,-20828.27241,5.4,353.89,1378269,9450,8848
European Union,2021,Aug,42422.40729,22645.15902,-19777.24827,5.2,356.45,4245784,33309,10323
European Union,2021,Sep,41141.27214,23339.99655,-17801.27559,4.7,358.8,4101005,54479,10839
European Union,2021,Oct,42542.94091,26326.50182,-16216.43909,4.6,361.55,2433668,42996,10194
European Union,2021,Nov,44395.03864,23542.59964,-20852.439,4.2,361.59,2561250,30393,9353
European Union,2021,Dec,44395.08214,23542.59074,-20852.4914,3.9,361.62,6340666,37560,9293
South and Central America,1997,Jan,4317.7,4327.2,9.5,5.3,116.63,0,0,
South and Central America,1997,Feb,4235.2,4359.6,124.4,5.2,116.92,0,0,
South and Central America,1997,Mar,4413.8,5178.6,764.8,5.2,117.86,0,0,
South and Central America,1997,Apr,4296,5065,769,5.1,118.33,0,0,
South and Central America,1997,May,4681.9,5331.4,649.5,4.9,119.16,0,0,
South and Central America,1997,Jun,4458.8,5277.7,818.9,5,119.6,0,0,
South and Central America,1997,Jul,4743.3,5232,488.7,4.9,119.89,0,0,
South and Central America,1997,Aug,4502,5443.9,941.9,4.8,120.3,0,0,
South and Central America,1997,Sep,4676.9,5393.3,716.4,4.9,120.11,0,0,
South and Central America,1997,Oct,4711.4,6102.7,1391.3,4.7,120.49,0,0,
South and Central America,1997,Nov,4097.9,5769.2,1671.3,4.6,120.66,0,0,
South and Central America,1997,Dec,4562.1,5539.5,977.4,4.7,120.7,0,0,
South and Central America,1998,Jan,4049.1,4943.5,894.4,4.6,120.87,0,0,
South and Central America,1998,Feb,3968.1,5000.5,1032.4,4.6,121.71,0,0,
South and Central America,1998,Mar,4218,5721.7,1503.7,4.7,122.59,0,0,
South and Central America,1998,Apr,4164.9,5336,1171.1,4.3,123.45,0,0,
South and Central America,1998,May,4205.2,5548,1342.8,4.4,124.37,0,0,
South and Central America,1998,Jun,4350.1,5368.1,1018,4.5,125.56,0,0,
